EPOCH                                 BX_(GSM)               BY_(GSM)               BZ_(GSM)
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
08-10-2015 00:00:00.000               -5.30300                3.12800              -0.482000
08-10-2015 00:04:00.000               -5.81300                2.23300                1.12400
08-10-2015 00:08:00.000               -6.20800                1.09300                1.46500
08-10-2015 00:12:00.000               -6.16500                1.56400              -0.448000
08-10-2015 00:16:00.000               -6.04500               0.775000                1.84900
08-10-2015 00:20:00.000               -6.23900                1.17300              0.0490000
08-10-2015 00:24:00.000               -6.32300                1.24000             -0.0150000
08-10-2015 00:28:00.000               -6.25100                1.88300              0.0220000
08-10-2015 00:32:00.000               -5.90400                1.33300               0.864000
08-10-2015 00:36:00.000               -5.29900                3.28600               0.219000
08-10-2015 00:40:00.000               -5.60000                3.28700              -0.215000
08-10-2015 00:44:00.000               -5.31900                3.49300              0.0950000
08-10-2015 00:48:00.000               -6.06800                1.51800              0.0160000
08-10-2015 00:52:00.000               -5.74500               -2.02300                1.11900
08-10-2015 00:56:00.000               -6.32400              -0.877000                1.32600
08-10-2015 01:00:00.000               -6.10000               -1.08200                1.66200
08-10-2015 01:04:00.000               -6.13300                1.83100                1.00300
08-10-2015 01:08:00.000               -4.80400                4.15100              -0.671000
08-10-2015 01:12:00.000               -5.90400               0.104000                1.78300
08-10-2015 01:16:00.000               -6.22400              0.0900000                1.86900
08-10-2015 01:20:00.000               -6.43900               0.793000                1.09900
08-10-2015 01:24:00.000               -6.19800               0.454000              -0.157000
08-10-2015 01:28:00.000               -5.71900                2.92800              -0.400000
08-10-2015 01:32:00.000               -5.16500               0.954000                2.47100
08-10-2015 01:36:00.000               -4.86800                1.54200                3.58400
08-10-2015 01:40:00.000               -5.17200               -1.21900                3.03200
08-10-2015 01:44:00.000               -4.82900                1.04400                3.62200
08-10-2015 01:48:00.000               -6.24600              -0.490000              -0.113000
08-10-2015 01:52:00.000               -6.33100               0.501000               0.221000
08-10-2015 01:56:00.000               -6.17800               0.974000               -1.06500
08-10-2015 02:00:00.000               -5.90000                1.07300              -0.992000
08-10-2015 02:04:00.000               -5.88700                2.05100              -0.930000
08-10-2015 02:08:00.000               -5.49800                2.36700               -2.09700
08-10-2015 02:12:00.000               -5.09200                2.95300               -2.12000
08-10-2015 02:16:00.000               -5.32900                2.30200               -1.63800
08-10-2015 02:20:00.000               -5.83700               -1.14300               -1.50600
08-10-2015 02:24:00.000               -5.61100                1.78500              -0.593000
08-10-2015 02:28:00.000               -4.60300                2.80200               -2.76700
08-10-2015 02:32:00.000               -4.12100                2.18100               -4.16200
08-10-2015 02:36:00.000               -2.80900                3.98700              -0.685000
08-10-2015 02:40:00.000               -3.27900                3.76500               -2.22500
08-10-2015 02:44:00.000               -5.97900               -1.98800             -0.0440000
08-10-2015 02:48:00.000               -5.09400               -3.76700               0.399000
08-10-2015 02:52:00.000               -3.64600                1.30700               -2.13800
08-10-2015 02:56:00.000               -1.94100                3.49600               -4.18700
08-10-2015 03:00:00.000              -0.608000                4.83400               -2.51900
08-10-2015 03:04:00.000               -1.07400                4.43600               -4.18100
08-10-2015 03:08:00.000               0.906000                4.86100               -3.43600
08-10-2015 03:12:00.000               -4.35800               0.511000               -2.19000
08-10-2015 03:16:00.000               -5.27200               -1.58800              -0.909000
08-10-2015 03:20:00.000               -5.46100               -3.39400               0.503000
08-10-2015 03:24:00.000               -5.83300               -2.80700               0.342000
08-10-2015 03:28:00.000               -6.35600               -1.03800               0.132000
08-10-2015 03:32:00.000               -6.24400               0.276000              -0.926000
08-10-2015 03:36:00.000               -3.38000                4.87800              -0.857000
08-10-2015 03:40:00.000               -4.43800                3.70300              -0.851000
08-10-2015 03:44:00.000               -4.31900                4.06300               0.897000
08-10-2015 03:48:00.000               -3.92600                5.68300               0.725000
08-10-2015 03:52:00.000               -3.66800                5.83100               -1.77800
08-10-2015 03:56:00.000               -5.50900                3.97000               -1.96900
08-10-2015 04:00:00.000               -6.21700                2.29800               -2.61000
08-10-2015 04:04:00.000               -4.38400                4.44500               -3.27800
08-10-2015 04:08:00.000               -3.45100                3.46300               -4.87800
08-10-2015 04:12:00.000               -1.45100                3.98900               -5.01600
08-10-2015 04:16:00.000               0.139000                4.86000               -4.75200
08-10-2015 04:20:00.000               0.183000                3.59000               -5.69600
08-10-2015 04:24:00.000               -3.55500                3.22900               -3.85100
08-10-2015 04:28:00.000               -4.14400                2.40500               -3.92800
08-10-2015 04:32:00.000               -5.69800               0.265000               -3.13600
08-10-2015 04:36:00.000               -5.48100               -1.14000               -3.36400
08-10-2015 04:40:00.000               -2.50500               0.860000               -5.79000
08-10-2015 04:44:00.000               -2.68300               -1.96500               -5.71600
08-10-2015 04:48:00.000               -4.45700               0.558000               -3.75100
08-10-2015 04:52:00.000               -1.88300               -2.26300               -5.14800
08-10-2015 04:56:00.000               -3.99600               0.709000               -4.52800
08-10-2015 05:00:00.000               -3.77300               0.890000               -3.32700
08-10-2015 05:04:00.000               -5.28700                3.14900              -0.557000
08-10-2015 05:08:00.000               -5.56400                2.74300               0.676000
08-10-2015 05:12:00.000               -5.34900                3.00300                2.11300
08-10-2015 05:16:00.000               -5.27100                3.09100                2.15800
08-10-2015 05:20:00.000               -6.10700                2.46500              -0.102000
08-10-2015 05:24:00.000               -4.34200                4.20500                1.82600
08-10-2015 05:28:00.000               -3.73800                4.48400                2.89800
08-10-2015 05:32:00.000               -3.35800                5.12900                2.31600
08-10-2015 05:36:00.000               -4.62100                2.59200                2.35200
08-10-2015 05:40:00.000               -5.97600                1.20600                1.37800
08-10-2015 05:44:00.000               -5.93400                1.16500              -0.440000
08-10-2015 05:48:00.000               -5.45900                2.31300               0.619000
08-10-2015 05:52:00.000               -5.36400                2.13400                1.88000
08-10-2015 05:56:00.000               -6.12400                1.54600              0.0380000
08-10-2015 06:00:00.000               -5.75400              -0.798000                2.17100
08-10-2015 06:04:00.000               -5.08600                2.49700                1.61600
08-10-2015 06:08:00.000               -4.31800                3.48000               0.784000
08-10-2015 06:12:00.000               -4.98900              -0.648000                3.21100
08-10-2015 06:16:00.000               -4.50200              -0.995000                3.80200
08-10-2015 06:20:00.000               -5.10700               -1.85000                2.61400
08-10-2015 06:24:00.000               -5.97600              0.0870000               0.659000
08-10-2015 06:28:00.000               -5.86300             -0.0620000                1.76100
08-10-2015 06:32:00.000               -5.15000               0.760000                1.88900
08-10-2015 06:36:00.000               -5.81800              -0.890000                1.37400
08-10-2015 06:40:00.000               -4.00100                3.36800               -1.06200
08-10-2015 06:44:00.000               -4.24400                2.86400               -1.78300
08-10-2015 06:48:00.000               -5.37200                1.94600              -0.887000
08-10-2015 06:52:00.000               -3.98800               0.936000               -1.45400
08-10-2015 06:56:00.000               -1.25400                4.34300               -3.65400
08-10-2015 07:00:00.000               -4.48200                1.58300               -2.96000
08-10-2015 07:04:00.000               -5.26200               -1.28600                1.51900
08-10-2015 07:08:00.000               -5.02200               -1.54000                2.09200
08-10-2015 07:12:00.000               -5.64900                1.30500               0.832000
08-10-2015 07:16:00.000               -5.18900              -0.232000               0.961000
08-10-2015 07:20:00.000               -5.85500               0.347000              0.0180000
08-10-2015 07:24:00.000               -5.73900             -0.0830000                1.08100
08-10-2015 07:28:00.000               -4.96100               -2.23300                1.22700
08-10-2015 07:32:00.000               -3.70600               -4.29100               0.608000
08-10-2015 07:36:00.000               -5.15500               -1.73500            -0.00600000
08-10-2015 07:40:00.000               -5.19900               -1.97000              -0.847000
08-10-2015 07:44:00.000               -5.28100               -1.77300                1.09900
08-10-2015 07:48:00.000               -5.29200               -1.76100                1.38600
08-10-2015 07:52:00.000               -5.06200               -1.00100                2.15200
08-10-2015 07:56:00.000               -5.09000             0.00600000                2.03400
08-10-2015 08:00:00.000               -5.31200              -0.476000                1.02900
08-10-2015 08:04:00.000              -0.262000                3.73700               -1.78800
08-10-2015 08:08:00.000                1.55100                3.81300               -1.74900
08-10-2015 08:12:00.000                2.21600                4.42500               -2.24000
08-10-2015 08:16:00.000                2.37100                3.72300               -3.20400
08-10-2015 08:20:00.000                4.39200                2.43600               -2.68800
08-10-2015 08:24:00.000                1.72900                3.68000               -2.97400
08-10-2015 08:28:00.000               -4.38900               0.927000               -2.42400
08-10-2015 08:32:00.000               -5.08200               -1.29400               0.533000
08-10-2015 08:36:00.000               -3.69900              -0.440000               0.878000
08-10-2015 08:40:00.000               -4.43900               -2.49700               0.657000
08-10-2015 08:44:00.000               -3.57300               -3.60000               0.488000
08-10-2015 08:48:00.000               -4.98700               0.568000               0.477000
08-10-2015 08:52:00.000               -4.65200                2.34100               0.478000
08-10-2015 08:56:00.000               -5.17000                1.14500               0.653000
08-10-2015 09:00:00.000               -4.42800                2.44900              -0.188000
08-10-2015 09:04:00.000               -4.20500                1.03800              -0.468000
08-10-2015 09:08:00.000               -4.53400               -2.15700               0.109000
08-10-2015 09:12:00.000               -4.79400              -0.834000                1.04500
08-10-2015 09:16:00.000               -4.91400              -0.377000              -0.552000
08-10-2015 09:20:00.000               -4.70600               -1.31300                1.02500
08-10-2015 09:24:00.000               -4.69400              -0.793000                1.85700
08-10-2015 09:28:00.000               -4.82200              -0.219000              0.0320000
08-10-2015 09:32:00.000               -4.23400               0.744000               0.761000
08-10-2015 09:36:00.000               -4.83200               -1.94600               0.926000
08-10-2015 09:40:00.000               -4.60700               -1.97100              -0.618000
08-10-2015 09:44:00.000               -3.77400               -3.02800               0.501000
08-10-2015 09:48:00.000               -1.77200                1.74100               -1.07700
08-10-2015 09:52:00.000               -1.14300                3.70900               -2.32400
08-10-2015 09:56:00.000               -4.31500                1.06000               -2.75700
08-10-2015 10:00:00.000               -3.33800                2.98900               -1.81900
08-10-2015 10:04:00.000              0.0570000                5.01300               -2.48000
08-10-2015 10:08:00.000              -0.839000                5.51900               -2.16900
08-10-2015 10:12:00.000               0.236000                5.45800               -2.03300
08-10-2015 10:16:00.000               0.948000                5.08500               -2.85300
08-10-2015 10:20:00.000               0.170000                5.29000               -2.59300
08-10-2015 10:24:00.000             -0.0610000                5.66500               -2.30200
08-10-2015 10:28:00.000              0.0980000                5.96900               -1.12300
08-10-2015 10:32:00.000               0.321000                5.09700               -3.10600
08-10-2015 10:36:00.000              -0.120000                4.42600               -4.01800
08-10-2015 10:40:00.000              -0.698000                4.48800               -3.77900
08-10-2015 10:44:00.000               0.118000                3.86500               -4.48000
08-10-2015 10:48:00.000              -0.723000                3.77700               -3.93600
08-10-2015 10:52:00.000               -1.45900                4.29800               -3.57500
08-10-2015 10:56:00.000               -2.01400                4.31900               -1.19400
08-10-2015 11:00:00.000               -3.05100                4.14300               -1.94600
08-10-2015 11:04:00.000               -2.87200                1.58900               -4.16800
08-10-2015 11:08:00.000               -3.33700                2.25600               -2.99300
08-10-2015 11:12:00.000               -2.34300                2.27800               -2.82700
08-10-2015 11:16:00.000               -1.77400                3.63400               -2.06800
08-10-2015 11:20:00.000               -1.52200                2.95500               -3.86400
08-10-2015 11:24:00.000               -1.37500                1.68400               -4.50100
08-10-2015 11:28:00.000               -1.38200               0.733000               -3.88100
08-10-2015 11:32:00.000               -1.78600                3.18600               -3.14500
08-10-2015 11:36:00.000              -0.242000                5.02900               -1.61400
08-10-2015 11:40:00.000               -1.85800                4.60200               -1.04600
08-10-2015 11:44:00.000               -1.07400                3.04500               -3.72800
08-10-2015 11:48:00.000               -2.13900                3.13200               -2.94300
08-10-2015 11:52:00.000               -2.20300                2.34200               -4.01200
08-10-2015 11:56:00.000               0.307000               0.249000               -4.43000
08-10-2015 12:00:00.000               0.188000              0.0540000               -4.67300
08-10-2015 12:04:00.000                1.45100                2.56900               -4.30300
08-10-2015 12:08:00.000               0.392000                3.03500               -4.11500
08-10-2015 12:12:00.000               0.635000                2.01500               -4.75700
08-10-2015 12:16:00.000               0.639000                2.83400               -3.82000
08-10-2015 12:20:00.000                1.67500                3.56400               -2.98900
08-10-2015 12:24:00.000                2.55200                4.12100               -1.64000
08-10-2015 12:28:00.000               0.581000                5.00600               -1.12700
08-10-2015 12:32:00.000               0.101000                4.40800               -2.16400
08-10-2015 12:36:00.000                1.55300                4.62700               -2.37600
08-10-2015 12:40:00.000                1.97100                4.81900               -1.32400
08-10-2015 12:44:00.000                2.09000                4.04500               -2.59800
08-10-2015 12:48:00.000                2.49400                3.39700               -3.82200
08-10-2015 12:52:00.000                2.04800                3.84200               -3.54800
08-10-2015 12:56:00.000                1.79300                3.94100               -3.43800
08-10-2015 13:00:00.000                1.41200                4.07600               -3.47200
08-10-2015 13:04:00.000               0.861000                3.94700               -3.52800
08-10-2015 13:08:00.000                2.56800                3.46800               -3.46700
08-10-2015 13:12:00.000                2.46500                3.16800               -3.89500
08-10-2015 13:16:00.000                2.83100                2.80100               -4.08500
08-10-2015 13:20:00.000                2.10800                2.12000               -4.37300
08-10-2015 13:24:00.000              -0.380000                4.01100               -3.35100
08-10-2015 13:28:00.000               -1.12100                4.35700               0.707000
08-10-2015 13:32:00.000              -0.678000                4.50600               0.976000
08-10-2015 13:36:00.000                2.03600                3.91000               -1.98100
08-10-2015 13:40:00.000                3.25500                2.99100               -2.23500
08-10-2015 13:44:00.000                2.98000                4.09000               -1.00800
08-10-2015 13:48:00.000                1.29200                3.44000               -3.07800
08-10-2015 13:52:00.000                1.32700                3.31200               -1.76800
08-10-2015 13:56:00.000              -0.323000                3.46500               -2.94100
08-10-2015 14:00:00.000               0.491000                4.28600               -1.62300
08-10-2015 14:04:00.000               0.125000                4.20800                1.24100
08-10-2015 14:08:00.000              -0.602000                4.56000              -0.950000
08-10-2015 14:12:00.000               -1.44400                3.30100               -2.40500
08-10-2015 14:16:00.000               -1.16600                3.30000               -3.27300
08-10-2015 14:20:00.000               -1.69300                3.06500               -2.26500
08-10-2015 14:24:00.000               0.675000                4.23600              -0.792000
08-10-2015 14:28:00.000              -0.485000                3.62500               -2.66300
08-10-2015 14:32:00.000               -1.88700                2.69100               -3.20700
08-10-2015 14:36:00.000               -1.83200                1.40400               -4.08600
08-10-2015 14:40:00.000               -2.68200                1.53600               -3.55100
08-10-2015 14:44:00.000               -2.98600               -1.77400               -2.62100
08-10-2015 14:48:00.000               -1.90100               -2.53200               -3.70400
08-10-2015 14:52:00.000               -1.75000               -1.97500               -3.89900
08-10-2015 14:56:00.000               -1.62900               -1.86300               -3.84600
08-10-2015 15:00:00.000               -2.82100              -0.954000               -1.99800
08-10-2015 15:04:00.000               -3.51300                2.51900                1.36500
08-10-2015 15:08:00.000               -4.22200              -0.166000               -2.01000
08-10-2015 15:12:00.000               -1.86400               -2.70900               -2.78700
08-10-2015 15:16:00.000               -2.35000                2.67100               -2.02200
08-10-2015 15:20:00.000               -3.16400               0.183000               -3.51600
08-10-2015 15:24:00.000               -2.38500               -1.96000               -3.26700
08-10-2015 15:28:00.000               -2.24200               0.676000               -2.75500
08-10-2015 15:32:00.000               -2.29300                4.21800               0.534000
08-10-2015 15:36:00.000               -2.58900                3.12400               -1.71200
08-10-2015 15:40:00.000               -1.84500              -0.863000               -3.00800
08-10-2015 15:44:00.000               -1.48800               -1.68800               -4.34200
08-10-2015 15:48:00.000               -3.83700               -1.53300               -2.84100
08-10-2015 15:52:00.000               -4.30200               0.335000               -2.95900
08-10-2015 15:56:00.000               -3.36400               0.916000               -3.76500
08-10-2015 16:00:00.000               -2.60200              -0.848000               -4.52800
08-10-2015 16:04:00.000               -3.43900               0.837000               -3.71200
08-10-2015 16:08:00.000               -2.83500                3.36200               -2.73300
08-10-2015 16:12:00.000               -2.18800                3.88700               -2.78300
08-10-2015 16:16:00.000               -2.45700                1.98800               -4.27900
08-10-2015 16:20:00.000               -2.81000                2.84000               -3.68700
08-10-2015 16:24:00.000               -2.62800                4.70900              -0.908000
08-10-2015 16:28:00.000               -2.22900                4.89100              -0.291000
08-10-2015 16:32:00.000               -2.84600                4.45300              -0.543000
08-10-2015 16:36:00.000               -2.19000                4.67100              -0.748000
08-10-2015 16:40:00.000               -2.01400                4.69700              -0.320000
08-10-2015 16:44:00.000               -2.32000                2.49800               -1.40200
08-10-2015 16:48:00.000               -3.07000                3.27800               0.751000
08-10-2015 16:52:00.000               -4.12600                2.35400                1.30300
08-10-2015 16:56:00.000               -4.33700                2.49100              -0.213000
08-10-2015 17:00:00.000               -4.25600                2.75600               -1.80900
08-10-2015 17:04:00.000               -4.36100                2.02400               -2.37800
08-10-2015 17:08:00.000               -4.41700                2.37800               -1.47400
08-10-2015 17:12:00.000               -3.76100                3.12000               -2.29800
08-10-2015 17:16:00.000               -3.56100                3.03000               -2.80100
08-10-2015 17:20:00.000               -3.35800               0.813000               -3.72200
08-10-2015 17:24:00.000               -3.04600                3.83100               -2.56200
08-10-2015 17:28:00.000                1.16600                3.96700                1.12200
08-10-2015 17:32:00.000                2.80700                4.83300                1.18900
08-10-2015 17:36:00.000                2.52400                4.97200                1.12200
08-10-2015 17:40:00.000                2.24500                4.78900               -1.96900
08-10-2015 17:44:00.000               0.693000                4.97700               -1.22700
08-10-2015 17:48:00.000                1.16300                4.44400              0.0340000
08-10-2015 17:52:00.000               -1.40000                2.89600               -2.61400
08-10-2015 17:56:00.000               -2.81600                2.27500               -3.65000
08-10-2015 18:00:00.000               -2.83500                3.28100               -2.82600
08-10-2015 18:04:00.000               -2.45500                3.50900               -2.87900
08-10-2015 18:08:00.000               -3.39300                2.80700                2.07500
08-10-2015 18:12:00.000               -2.07700                1.54300                3.86100
08-10-2015 18:16:00.000               -1.57600                2.92900                3.62200
08-10-2015 18:20:00.000               -2.16300                1.81100                4.03000
08-10-2015 18:24:00.000               -2.45300                2.46100                3.38000
08-10-2015 18:28:00.000               -4.02400                2.23400              0.0890000
08-10-2015 18:32:00.000               -3.43600               0.336000               -3.21900
08-10-2015 18:36:00.000               -1.71400                1.45000               -4.29500
08-10-2015 18:40:00.000               -2.11000                1.91700               -1.47200
08-10-2015 18:44:00.000               -2.67100                3.80100              0.0880000
08-10-2015 18:48:00.000               -3.61200                2.83600              -0.296000
08-10-2015 18:52:00.000               -2.56500                2.45900              -0.639000
08-10-2015 18:56:00.000               -2.68700                2.81900                2.74200
08-10-2015 19:00:00.000               -2.10500                3.08300                3.12400
08-10-2015 19:04:00.000              -0.528000                1.84700                4.43800
08-10-2015 19:08:00.000              -0.453000                1.67100                4.03400
08-10-2015 19:12:00.000              -0.462000                1.36700                5.00600
08-10-2015 19:16:00.000               -1.45600                1.64200                3.65500
08-10-2015 19:20:00.000              0.0670000               -1.51300                4.27900
08-10-2015 19:24:00.000              -0.728000               -1.63600                3.32900
08-10-2015 19:28:00.000              -0.935000               -1.19500                3.74000
08-10-2015 19:32:00.000               -1.48900              0.0960000                3.79100
08-10-2015 19:36:00.000               -2.69200                1.83500                1.91200
08-10-2015 19:40:00.000               -2.44500                2.38500               0.360000
08-10-2015 19:44:00.000               -3.28100                1.63100              -0.147000
08-10-2015 19:48:00.000               -3.33300                1.81200              -0.878000
08-10-2015 19:52:00.000               -2.55600                1.90100               -1.78200
08-10-2015 19:56:00.000               -1.85200              -0.160000               -3.08000
08-10-2015 20:00:00.000               -1.50000               0.151000               -1.47000
08-10-2015 20:04:00.000               -2.12900              -0.227000               -1.82700
08-10-2015 20:08:00.000               -1.64800              -0.520000               -2.76100
08-10-2015 20:12:00.000              -0.594000                1.26000               -2.23800
08-10-2015 20:16:00.000               -1.52300               0.110000               -1.76300
08-10-2015 20:20:00.000               -1.33800                1.21900              -0.709000
08-10-2015 20:24:00.000               -1.17400                1.66000                1.66100
08-10-2015 20:28:00.000               -2.22700                1.05200              -0.213000
08-10-2015 20:32:00.000               -2.94900               -0.00000            -0.00800000
08-10-2015 20:36:00.000               -2.66600              -0.759000              -0.624000
08-10-2015 20:40:00.000               -1.83600              -0.814000               -1.57800
08-10-2015 20:44:00.000               -2.38300               -1.97100               -1.10800
08-10-2015 20:48:00.000               -1.86600               -2.68200              -0.363000
08-10-2015 20:52:00.000               -1.60400               -2.91300              -0.929000
08-10-2015 20:56:00.000               -1.59900               -2.64600               -1.18100
08-10-2015 21:00:00.000               -2.36600               0.464000             -0.0610000
08-10-2015 21:04:00.000               -2.65800             -0.0430000              -0.973000
08-10-2015 21:08:00.000               -2.01600               -1.70800               -2.12600
08-10-2015 21:12:00.000               -1.41300               -1.15900               -2.94400
08-10-2015 21:16:00.000              -0.370000              -0.669000               -3.17100
08-10-2015 21:20:00.000               -2.15700               -1.43300              0.0640000
08-10-2015 21:24:00.000               -2.94400               -1.86600               0.755000
08-10-2015 21:28:00.000               -2.79100               -1.66800              -0.147000
08-10-2015 21:32:00.000               -3.15200              -0.612000               0.828000
08-10-2015 21:36:00.000               -3.29300              -0.490000               0.636000
08-10-2015 21:40:00.000               -2.86400              -0.874000                1.51800
08-10-2015 21:44:00.000               -3.23300              -0.739000                1.06100
08-10-2015 21:48:00.000               -3.31700              -0.585000                1.01900
08-10-2015 21:52:00.000               -2.64500              -0.618000                1.01800
08-10-2015 21:56:00.000               -2.68300                1.37100               0.414000
08-10-2015 22:00:00.000               -2.85900                1.11000               0.752000
08-10-2015 22:04:00.000               -2.40200                1.31700               0.996000
08-10-2015 22:08:00.000               -2.21100              -0.223000                2.73600
08-10-2015 22:12:00.000               -2.39100              -0.373000                2.54500
08-10-2015 22:16:00.000               -3.02500                1.07600               0.781000
08-10-2015 22:20:00.000               -2.58800                1.94200               0.350000
08-10-2015 22:24:00.000               -2.59600               0.390000               -1.08000
08-10-2015 22:28:00.000               -2.83100              -0.650000              -0.684000
08-10-2015 22:32:00.000               -2.95000              -0.655000               -1.47700
08-10-2015 22:36:00.000               -3.00600              -0.783000              -0.729000
08-10-2015 22:40:00.000               0.429000                2.79200                1.44000
08-10-2015 22:44:00.000                1.40000                2.69500                2.03300
08-10-2015 22:48:00.000               0.217000                3.55700                1.88600
08-10-2015 22:52:00.000               0.591000                4.01600                1.67600
08-10-2015 22:56:00.000              -0.687000                3.46100                1.07700
08-10-2015 23:00:00.000              -0.872000                3.85700                1.32000
08-10-2015 23:04:00.000               -1.50100                3.59000               0.983000
08-10-2015 23:08:00.000             -0.0730000                2.54200                2.09000
08-10-2015 23:12:00.000               0.763000                3.64300               0.470000
08-10-2015 23:16:00.000                1.28000                3.55700               0.577000
08-10-2015 23:20:00.000                1.37400                3.61900                1.72700
08-10-2015 23:24:00.000                1.72700                3.74800              -0.385000
08-10-2015 23:28:00.000                1.98500                2.94700               0.149000
08-10-2015 23:32:00.000                1.89800                3.52900                1.39200
08-10-2015 23:36:00.000              -0.594000                2.84800                2.51200
08-10-2015 23:40:00.000              -0.522000                1.99100                3.17800
08-10-2015 23:44:00.000               -1.28000                2.37100                2.72200
08-10-2015 23:48:00.000               -1.43900                3.04900                1.27100
08-10-2015 23:52:00.000               -1.60600                3.94500               0.563000
08-10-2015 23:56:00.000               -1.00500                3.55300              -0.621000
09-10-2015 00:00:00.000               -1.74100                2.24600               -2.47100
09-10-2015 00:04:00.000              -0.337000                3.16400               -1.48300
09-10-2015 00:08:00.000                1.02300                3.22000                1.34300
09-10-2015 00:12:00.000                2.11100                3.24800                1.83700
09-10-2015 00:16:00.000                2.89700                2.89300                1.76800
09-10-2015 00:20:00.000                1.62700                3.46200                1.69700
09-10-2015 00:24:00.000                1.51900                3.83600                1.06900
09-10-2015 00:28:00.000              -0.186000                3.52900              -0.971000
09-10-2015 00:32:00.000              -0.980000                3.24400              -0.660000
09-10-2015 00:36:00.000              -0.516000                4.02000               0.218000
09-10-2015 00:40:00.000               -1.59000                3.75500               0.581000
09-10-2015 00:44:00.000              -0.868000                3.78700               0.328000
09-10-2015 00:48:00.000               -1.24900                3.90000              -0.241000
09-10-2015 00:52:00.000              -0.526000                4.06400              -0.370000
09-10-2015 00:56:00.000               0.464000                4.47300              -0.262000
09-10-2015 01:00:00.000               0.603000                4.15000              -0.937000
09-10-2015 01:04:00.000               0.495000                4.21100               0.375000
09-10-2015 01:08:00.000                2.03700                4.12400              -0.186000
09-10-2015 01:12:00.000                1.97000                4.08300              -0.176000
09-10-2015 01:16:00.000                2.65600                3.59100               0.236000
09-10-2015 01:20:00.000                2.00600                3.61700                1.24300
09-10-2015 01:24:00.000                1.09500                3.52400                2.12200
09-10-2015 01:28:00.000                1.64800                4.22600                1.23300
09-10-2015 01:32:00.000                2.29100                3.63500              -0.757000
09-10-2015 01:36:00.000                2.14400                3.55100              -0.849000
09-10-2015 01:40:00.000                1.82600                3.57000              -0.285000
09-10-2015 01:44:00.000                2.04500                3.23600               -1.17300
09-10-2015 01:48:00.000                2.09000                3.17100              -0.960000
09-10-2015 01:52:00.000                2.16700                2.68400               0.625000
09-10-2015 01:56:00.000                3.47800                2.37900               0.814000
09-10-2015 02:00:00.000                2.97900                2.84300               0.971000
09-10-2015 02:04:00.000               0.168000                2.76400                1.68100
09-10-2015 02:08:00.000               0.127000                3.47700                1.68700
09-10-2015 02:12:00.000              -0.889000                2.91700                1.22100
09-10-2015 02:16:00.000               -2.97000                1.69400                1.02700
09-10-2015 02:20:00.000               -3.00600                1.74500               0.626000
09-10-2015 02:24:00.000               -2.08900                2.91600               0.624000
09-10-2015 02:28:00.000               -2.98800                1.03100                1.79700
09-10-2015 02:32:00.000               -3.69900                1.44700                1.48100
09-10-2015 02:36:00.000               -3.79000                1.51100               0.852000
09-10-2015 02:40:00.000               -3.66400                1.89800               0.643000
09-10-2015 02:44:00.000               -3.20700                2.70400              0.0890000
09-10-2015 02:48:00.000               -3.76800                1.34900              -0.290000
09-10-2015 02:52:00.000               -3.15800                1.69200               -1.31300
09-10-2015 02:56:00.000               -3.24200                1.65400               -1.01300
09-10-2015 03:00:00.000               -3.87600               0.188000               -1.28900
09-10-2015 03:04:00.000               -4.10300               0.785000              -0.293000
09-10-2015 03:08:00.000               -3.88900                1.11600              -0.337000
09-10-2015 03:12:00.000               -3.79000                1.29700              -0.302000
09-10-2015 03:16:00.000               -3.64500                1.73700              -0.495000
09-10-2015 03:20:00.000               -3.55800                1.81500              -0.723000
09-10-2015 03:24:00.000               -3.78400                1.10900               -1.21800
09-10-2015 03:28:00.000               -3.83300               0.992000               -1.07000
09-10-2015 03:32:00.000               -3.73300                1.03800               -1.73700
09-10-2015 03:36:00.000               -3.93300               0.257000               -1.23000
09-10-2015 03:40:00.000               -3.63600               0.625000               -1.46700
09-10-2015 03:44:00.000               -3.57400                1.53900               -1.34500
09-10-2015 03:48:00.000               -3.74000                1.49000              -0.259000
09-10-2015 03:52:00.000               -3.03500                2.06100              -0.818000
09-10-2015 03:56:00.000               -2.90000                1.85300              -0.851000
09-10-2015 04:00:00.000               -3.42500               0.691000               -1.59300
09-10-2015 04:04:00.000               -2.73500               0.814000               -1.97800
09-10-2015 04:08:00.000               -3.78600               0.256000               -1.08600
09-10-2015 04:12:00.000               -3.54800               -1.04900               -1.03800
09-10-2015 04:16:00.000               -3.47300               -1.62300               0.537000
09-10-2015 04:20:00.000               -2.00900               -1.16000               -2.79300
09-10-2015 04:24:00.000               -2.21200               -1.74800               -3.18900
09-10-2015 04:28:00.000               -2.98500               -2.29000               -1.24800
09-10-2015 04:32:00.000               -1.64300               -1.44500                3.24400
09-10-2015 04:36:00.000               -2.10100               -3.13900                1.89600
09-10-2015 04:40:00.000               -1.67200               -2.58000                2.88100
09-10-2015 04:44:00.000               -1.88500               -2.26500                3.05100
09-10-2015 04:48:00.000               -2.81000              -0.629000                3.00200
09-10-2015 04:52:00.000               -2.60500              -0.972000                2.79200
09-10-2015 04:56:00.000               -2.43000               -1.56200                2.66700
09-10-2015 05:00:00.000               -3.33600                1.74800               0.748000
09-10-2015 05:04:00.000               -2.22800                3.11700               -1.20600
09-10-2015 05:08:00.000               -1.83100                2.19400              -0.703000
09-10-2015 05:12:00.000               -1.36200                2.43200                1.58500
